Order_ID,Customer_Name,Age,Gender,City,State,Email,Phone,Order_Date,Delivery_Date,Product,Category,Quantity,Price,Discount,Revenue,Payment_Method,Rating,Phone_Valid,Reveune_Valid,Age_Group,VIP_Customer,High_Rating
1151,Pooja Verma,33,Female,Lucknow,Gujarat,user150@gmail.com,9855504725,2025-01-10,2025-01-15,Headphones,Electronics,3,2500,0.0,7500.0,Credit Card,4,True,True,Adult,No,No
1153,Priya Sharma,33,Female,Jaipur,Rajasthan,user152@gmail.com,9890882505,2025-01-10,2025-01-15,Mouse,Electronics,3,2500,0.0,7500.0,Credit Card,4,True,True,Adult,No,No
1154,Pooja Verma,39,Female,Jaipur,Uttar Pradesh,user153@gmail.com,9817698469,2025-01-10,2025-01-15,Mobile,Accessories,3,5000,0.0,15000.0,Credit Card,4,True,True,Adult,No,No
1155,Amit Kumar,24,Female,Mumbai,Delhi,user154@gmail.com,9819023909,2025-01-10,2025-01-15,Tablet,Furniture,3,10000,0.05,28500.0,Credit Card,3,True,True,Young,No,No
1156,Amit Kumar,39,Male,Lucknow,Gujarat,user155@gmail.com,9859930790,2025-01-10,2025-01-15,Printer,Furniture,3,5000,0.2,12000.0,UPI,5,True,True,Adult,No,Yes
1157,Arjun Mehta,30,Female,Surat,Maharashtra,user156@gmail.com,9813478029,2025-01-10,2025-01-15,Headphones,Electronics,2,10000,0.1,18000.0,Credit Card,6,True,True,Adult,No,Yes
1158,Vikram Joshi,42,Female,Surat,Madhya Pradesh,user157@gmail.com,9848329479,2025-01-10,2025-01-15,Printer,Electronics,5,500,0.1,2250.0,UPI,2,True,True,Adult,No,No
1160,Pooja Verma,36,Male,Delhi,Delhi,user159@gmail.com,9828639738,2025-01-10,2025-01-15,Tablet,Furniture,2,20000,0.05,38000.0,Cash,1,True,True,Adult,Yes,No
1161,Pooja Verma,34,Male,Delhi,Maharashtra,user160@gmail.com,9851512297,2025-01-10,2025-01-15,Mouse,Accessories,3,10000,0.2,24000.0,Credit Card,4,True,True,Adult,No,No
1162,Kiran Shah,22,Male,Pune,Uttar Pradesh,user161@gmail.com,9819954260,2025-01-10,2025-01-15,Printer,Electronics,5,5000,0.15,21250.0,Credit Card,5,True,True,Young,No,Yes
1163,Kiran Shah,25,Male,Indore,Madhya Pradesh,user162@gmail.com,9817437386,2025-01-10,2025-01-15,Mobile,Accessories,3,1000,0.2,2400.0,UPI,3,True,True,Young,No,No
1164,Neha Patel,31,Female,Delhi,Gujarat,user163@gmail.com,9836347197,2025-01-10,2025-01-15,Chair,Electronics,2,1000,0.1,1800.0,UPI,3,True,True,Adult,No,No
1165,Rohit Gupta,40,Male,Ahmedabad,Delhi,abc@,9898413629,2025-01-10,2025-01-15,Desk,Accessories,5,10000,0.0,50000.0,Credit Card,3,True,True,Adult,Yes,No
1166,Priya Sharma,33,Female,Surat,Madhya Pradesh,user165@gmail.com,9865913331,2025-01-10,2025-01-15,Desk,Accessories,5,500,0.0,2500.0,UPI,4,True,True,Adult,No,No
1167,Sneha Jain,27,Female,Jaipur,Gujarat,user166@gmail.com,9819794273,2025-01-10,2025-01-15,Laptop,Electronics,5,2500,0.1,11250.0,Cash,4,True,True,Young,No,No
1168,Pooja Verma,39,Male,Pune,Uttar Pradesh,user167@gmail.com,9852857920,2025-01-10,2025-01-15,Keyboard,Electronics,4,5000,0.05,19000.0,UPI,3,True,True,Adult,No,No
1169,Pooja Verma,27,Female,Delhi,Gujarat,user168@gmail.com,9870343755,2025-01-10,2025-01-15,Tablet,Electronics,5,10000,0.0,50000.0,UPI,1,True,True,Young,Yes,No
1171,Vikram Joshi,35,Male,Delhi,Rajasthan,user170@gmail.com,9877839607,2025-01-10,2025-01-15,Printer,Electronics,5,5000,0.15,21250.0,UPI,5,True,True,Adult,No,Yes
1172,Vikram Joshi,35,Female,Jaipur,Madhya Pradesh,user171@gmail.com,9811097552,2025-01-10,2025-01-15,Mobile,Electronics,3,500,0.0,1500.0,UPI,3,True,True,Adult,No,No
1173,Pooja Verma,21,Female,Mumbai,Madhya Pradesh,user172@gmail.com,9885405783,2025-01-10,2025-01-15,Tablet,Electronics,3,50000,0.15,127500.0,Credit Card,3,True,True,Young,Yes,No
1174,Sneha Jain,44,Female,Delhi,Delhi,user173@gmail.com,9822976369,2025-01-10,2025-01-15,Mouse,Electronics,1,5000,0.2,4000.0,Cash,5,True,True,Adult,No,Yes
1176,Kiran Shah,33,Male,Pune,Madhya Pradesh,user175@gmail.com,9852752377,2025-01-10,2025-01-15,Headphones,Electronics,5,5000,0.05,23750.0,Credit Card,3,True,True,Adult,No,No
1177,Rohit Gupta,37,Female,Mumbai,Rajasthan,user176@gmail.com,9812232974,2025-01-10,2025-01-15,Keyboard,Electronics,5,2500,0.2,10000.0,Credit Card,1,True,True,Adult,No,No
1178,Amit Kumar,39,Female,Jaipur,Uttar Pradesh,user177@gmail.com,9887641510,2025-01-10,2025-01-15,Desk,Electronics,4,10000,0.1,36000.0,Credit Card,1,True,True,Adult,Yes,No
1180,Pooja Verma,33,Male,Indore,Uttar Pradesh,user179@gmail.com,9837365878,2025-01-10,2025-01-15,Mouse,Accessories,2,500,0.15,850.0,Credit Card,4,True,True,Adult,No,No
1181,Rohit Gupta,26,Female,Lucknow,Madhya Pradesh,user180@gmail.com,9860576565,2025-01-10,2025-01-15,Keyboard,Electronics,1,20000,0.05,19000.0,Cash,5,True,True,Young,No,Yes
1182,Vikram Joshi,39,Female,Surat,Delhi,user181@gmail.com,9847447604,2025-01-10,2025-01-15,Chair,Electronics,3,10000,0.1,27000.0,UPI,3,True,True,Adult,No,No
1183,Sneha Jain,33,Female,Pune,Madhya Pradesh,user182@gmail.com,9846702849,2025-01-10,2025-01-15,Monitor,Electronics,3,20000,0.05,57000.0,Credit Card,5,True,True,Adult,Yes,Yes
1184,Rahul Singh,29,Male,Jaipur,Uttar Pradesh,user183@gmail.com,9820607151,2025-01-10,2025-01-15,Keyboard,Electronics,4,5000,0.1,18000.0,Credit Card,3,True,True,Young,No,No
1185,Rohit Gupta,28,Female,Ahmedabad,Maharashtra,user184@gmail.com,9892634772,2025-01-10,2025-01-15,Desk,Electronics,4,1000,0.05,3800.0,UPI,1,True,True,Young,No,No
1186,Amit Kumar,23,Female,Delhi,Uttar Pradesh,user185@gmail.com,9873404979,2025-01-10,2025-01-15,Mobile,Accessories,5,1000,0.05,4750.0,UPI,1,True,True,Young,No,No
1188,Rahul Singh,33,Male,Mumbai,Rajasthan,user187@gmail.com,9876489301,2025-01-10,2025-01-15,Headphones,Accessories,2,10000,0.0,20000.0,Cash,1,True,True,Adult,No,No
1189,Kiran Shah,23,Female,Jaipur,Gujarat,user188@gmail.com,9896075494,2025-01-10,2025-01-15,Chair,Accessories,1,2500,0.2,2000.0,Cash,2,True,True,Young,No,No
1190,Neha Patel,45,Male,Pune,Delhi,user189@gmail.com,9871594457,2025-01-10,2025-01-15,Monitor,Accessories,5,5000,0.1,22500.0,UPI,1,True,True,Adult,No,No
1191,Kiran Shah,41,Male,Ahmedabad,Madhya Pradesh,user190@gmail.com,9895728324,2025-01-10,2025-01-15,Mouse,Furniture,3,50000,0.1,135000.0,Cash,5,True,True,Adult,Yes,Yes
1192,Priya Sharma,25,Male,Lucknow,Gujarat,user191@gmail.com,9843292316,2025-01-10,2025-01-15,Laptop,Electronics,3,500,0.15,1275.0,Cash,2,True,True,Young,No,No
1193,Pooja Verma,29,Male,Jaipur,Uttar Pradesh,user192@gmail.com,9858258264,2025-01-10,2025-01-15,Tablet,Electronics,4,50000,0.1,180000.0,Credit Card,1,True,True,Young,Yes,No
1194,Arjun Mehta,41,Female,Jaipur,Uttar Pradesh,user193@gmail.com,9849599276,2025-01-10,2025-01-15,Keyboard,Accessories,4,2500,0.05,9500.0,UPI,2,True,True,Adult,No,No
1195,Sneha Jain,43,Female,Indore,Uttar Pradesh,user194@gmail.com,9883717007,2025-01-10,2025-01-15,Printer,Furniture,2,5000,0.05,9500.0,Credit Card,2,True,True,Adult,No,No
1196,Priya Sharma,36,Female,Pune,Maharashtra,user195@gmail.com,9885721444,2025-01-10,2025-01-15,Mobile,Electronics,2,20000,0.2,32000.0,Credit Card,0,True,True,Adult,Yes,No
1197,Rahul Singh,33,Female,Lucknow,Maharashtra,user196@gmail.com,9837568520,2025-01-10,2025-01-15,Desk,Electronics,2,10000,0.2,16000.0,UPI,5,True,True,Adult,No,Yes
1198,Sneha Jain,24,Female,Lucknow,Madhya Pradesh,user197@gmail.com,9817749299,2025-01-10,2025-01-15,Chair,Electronics,4,50000,0.0,200000.0,Credit Card,3,True,True,Young,Yes,No
1199,Amit Kumar,43,Male,Delhi,Maharashtra,user198@gmail.com,9866867700,2025-01-10,2025-01-15,Keyboard,Accessories,1,5000,0.1,4500.0,UPI,5,True,True,Adult,No,Yes
1201,Rohit Gupta,24,Female,Delhi,Delhi,user200@gmail.com,9882109613,2025-01-10,2025-01-15,Mouse,Accessories,4,5000,0.0,20000.0,UPI,2,True,True,Young,No,No
1202,Vikram Joshi,34,Female,Indore,Delhi,user201@gmail.com,9843220503,,2025-01-15,Printer,Electronics,1,50000,0.0,50000.0,UPI,3,True,True,Adult,Yes,No
1203,Amit Kumar,45,Female,Mumbai,Delhi,amitgmail.com,9837659807,2025-01-10,2025-01-15,Mobile,Electronics,2,20000,0.0,40000.0,Credit Card,1,True,True,Adult,Yes,No
1205,Kiran Shah,30,Female,Surat,Gujarat,user204@gmail.com,9829228089,2025-01-10,2025-01-15,Chair,Electronics,5,2500,0.05,11875.0,Cash,3,True,True,Adult,No,No
1206,Kiran Shah,48,Male,Indore,Madhya Pradesh,user205@gmail.com,9876521096,2025-01-10,2025-01-15,Laptop,Electronics,3,500,0.2,1200.0,Credit Card,4,True,True,Adult,No,No
1207,Arjun Mehta,24,Female,Indore,Delhi,user206@gmail.com,9882199509,2025-01-10,2025-01-15,Printer,Electronics,5,2500,0.15,10625.0,UPI,3,True,True,Young,No,No
1208,Amit Kumar,37,Female,Indore,Madhya Pradesh,user207@gmail.com,9881134297,2025-01-10,2025-01-15,Headphones,Electronics,2,50000,0.15,85000.0,UPI,3,True,True,Adult,Yes,No
1210,Neha Patel,45,Male,Lucknow,Delhi,user209@gmail.com,9854689713,2025-01-10,2025-01-15,Monitor,Electronics,5,500,0.0,2500.0,UPI,2,True,True,Adult,No,No
1211,Neha Patel,42,Male,Indore,Delhi,user210@gmail.com,9884098828,2025-01-10,2025-01-15,Keyboard,Furniture,1,20000,0.15,17000.0,Cash,4,True,True,Adult,No,No
1212,Vikram Joshi,33,Female,Lucknow,Rajasthan,user211@gmail.com,9823234972,2025-01-10,2025-01-15,Printer,Furniture,4,10000,0.1,36000.0,Cash,2,True,True,Adult,Yes,No
1213,Amit Kumar,38,Male,Delhi,Maharashtra,user212@gmail.com,9845000508,2025-01-10,2025-01-15,Chair,Accessories,3,2500,0.15,6375.0,Credit Card,4,True,True,Adult,No,No
1214,Pooja Verma,27,Female,Surat,Rajasthan,amitgmail.com,9883905989,2025-01-10,2025-01-15,Keyboard,Electronics,3,1000,0.05,2850.0,Cash,4,True,True,Young,No,No
1215,Rahul Singh,24,Female,Jaipur,Madhya Pradesh,user214@gmail.com,9896142207,2025-01-10,2025-01-15,Laptop,Accessories,4,1000,0.1,3600.0,UPI,1,True,True,Young,No,No
1216,Arjun Mehta,24,Male,Delhi,Uttar Pradesh,user215@gmail.com,9830270856,2025-01-10,2025-01-15,Laptop,Electronics,1,50000,0.0,50000.0,Credit Card,4,True,True,Young,Yes,No
1217,Kiran Shah,49,Female,Lucknow,Maharashtra,amitgmail.com,9810887495,2025-01-10,2025-01-15,Chair,Accessories,3,500,0.2,1200.0,Cash,1,True,True,Adult,No,No
1218,Rohit Gupta,29,Male,Indore,Delhi,user217@gmail.com,9824363501,2025-01-10,2025-01-15,Mobile,Accessories,1,10000,0.1,9000.0,UPI,2,True,True,Young,No,No
1219,Vikram Joshi,33,Female,Jaipur,Rajasthan,user218@gmail.com,9820605783,2025-01-10,2025-01-15,Keyboard,Electronics,2,10000,0.2,16000.0,Cash,5,True,True,Adult,No,Yes
1220,Vikram Joshi,41,Male,Mumbai,Maharashtra,user219@gmail.com,9864395532,2025-01-10,2025-01-15,Mouse,Electronics,2,20000,0.05,38000.0,Credit Card,4,True,True,Adult,Yes,No
1221,Rahul Singh,22,Female,Indore,Uttar Pradesh,user220@gmail.com,9854462389,2025-01-10,2025-01-15,Desk,Furniture,1,20000,0.0,20000.0,UPI,5,True,True,Young,No,Yes
1222,Kiran Shah,33,Female,Mumbai,Maharashtra,user221@gmail.com,9847631028,2025-01-10,2025-01-15,Chair,Accessories,1,1000,0.05,950.0,Credit Card,1,True,True,Adult,No,No
1223,Amit Kumar,50,Male,Ahmedabad,Uttar Pradesh,user222@gmail.com,9863458386,2025-01-10,2025-01-15,Mobile,Electronics,2,50000,0.1,90000.0,UPI,5,True,True,Senior,Yes,Yes
1224,Rohit Gupta,30,Female,Ahmedabad,Uttar Pradesh,user223@gmail.com,9820526386,,2025-01-15,Chair,Accessories,2,10000,0.15,17000.0,Cash,1,True,True,Adult,No,No
1225,Priya Sharma,30,Female,Pune,Maharashtra,user224@gmail.com,9895110541,2025-01-10,2025-01-15,Monitor,Furniture,1,5000,0.05,4750.0,Cash,6,True,True,Adult,No,Yes
1226,Arjun Mehta,33,Male,Indore,Maharashtra,user225@gmail.com,9893029219,2025-01-10,2025-01-15,Monitor,Furniture,2,2500,0.2,4000.0,UPI,1,True,True,Adult,No,No
1227,Arjun Mehta,33,Male,Indore,Gujarat,user226@gmail.com,9858412365,2025-01-10,2025-01-15,Mobile,Electronics,1,2500,0.05,2375.0,UPI,3,True,True,Adult,No,No
1228,Priya Sharma,24,Male,Ahmedabad,Rajasthan,user227@gmail.com,9870242778,2025-01-10,2025-01-15,Chair,Accessories,4,2500,0.1,9000.0,Credit Card,4,True,True,Young,No,No
1229,Pooja Verma,37,Male,Pune,Rajasthan,user228@gmail.com,9811656329,2025-01-10,2025-01-15,Monitor,Electronics,1,500,0.0,500.0,Cash,1,True,True,Adult,No,No
1230,Rohit Gupta,25,Female,Mumbai,Delhi,user229@gmail.com,9846093692,2025-01-10,2025-01-15,Monitor,Electronics,5,1000,0.2,4000.0,Cash,2,True,True,Young,No,No
1232,Sneha Jain,23,Male,Jaipur,Maharashtra,user231@gmail.com,9863108878,2025-01-10,2025-01-15,Keyboard,Furniture,5,10000,0.05,47500.0,Credit Card,4,True,True,Young,Yes,No
1233,Arjun Mehta,46,Male,Jaipur,Gujarat,user232@gmail.com,9890961645,2025-01-10,2025-01-15,Tablet,Electronics,3,5000,0.1,13500.0,Cash,2,True,True,Adult,No,No
1234,Sneha Jain,33,Male,Pune,Rajasthan,user233@gmail.com,9847621248,2025-01-10,2025-01-15,Mouse,Electronics,4,2500,0.1,9000.0,UPI,5,True,True,Adult,No,Yes
1235,Rahul Singh,41,Male,Lucknow,Uttar Pradesh,user234@gmail.com,9838138531,2025-01-10,2025-01-15,Printer,Furniture,2,10000,0.2,16000.0,Cash,1,True,True,Adult,No,No
1237,Sneha Jain,38,Female,Indore,Madhya Pradesh,amitgmail.com,9814934536,2025-01-10,2025-01-15,Keyboard,Accessories,1,5000,0.2,4000.0,Credit Card,5,True,True,Adult,No,Yes
1238,Pooja Verma,33,Male,Jaipur,Gujarat,user237@gmail.com,9867774765,2025-01-10,2025-01-15,Mobile,Electronics,1,500,0.05,475.0,UPI,3,True,True,Adult,No,No
1239,Rohit Gupta,38,Male,Lucknow,Gujarat,user238@gmail.com,9862497139,2025-01-10,2025-01-15,Printer,Furniture,2,10000,0.2,16000.0,Credit Card,5,True,True,Adult,No,Yes
1240,Amit Kumar,35,Male,Jaipur,Rajasthan,user239@gmail.com,9821523236,2025-01-10,2025-01-15,Mobile,Furniture,5,1000,0.1,4500.0,Credit Card,2,True,True,Adult,No,No
1241,Sneha Jain,45,Male,Lucknow,Gujarat,user240@gmail.com,9873909453,2025-01-10,2025-01-15,Mobile,Electronics,3,2500,0.1,6750.0,Credit Card,4,True,True,Adult,No,No
1242,Amit Kumar,45,Male,Mumbai,Gujarat,user241@gmail.com,9896969050,2025-01-10,2025-01-15,Mobile,Accessories,3,500,0.1,1350.0,UPI,2,True,True,Adult,No,No
1243,Rahul Singh,30,Female,Lucknow,Delhi,@gmail.com,9864364546,2025-01-10,2025-01-15,Headphones,Electronics,5,1000,0.2,4000.0,Credit Card,4,True,True,Adult,No,No
1245,Rahul Singh,31,Female,Surat,Rajasthan,amitgmail.com,9825294777,2025-01-10,2025-01-15,Monitor,Accessories,5,500,0.2,2000.0,Cash,5,True,True,Adult,No,Yes
1246,Kiran Shah,32,Male,Pune,Gujarat,user245@gmail.com,9871453007,2025-01-10,2025-01-15,Desk,Electronics,3,10000,0.15,25500.0,Credit Card,3,True,True,Adult,No,No
1247,Rahul Singh,30,Male,Surat,Gujarat,user246@gmail.com,9825696616,2025-01-10,2025-01-15,Headphones,Electronics,5,10000,0.0,50000.0,Credit Card,2,True,True,Adult,Yes,No
1248,Kiran Shah,24,Female,Indore,Delhi,user247@gmail.com,9875319770,2025-01-10,2025-01-15,Chair,Accessories,5,5000,0.15,21250.0,Credit Card,2,True,True,Young,No,No
1250,Arjun Mehta,50,Female,Indore,Uttar Pradesh,user249@gmail.com,9875998330,2025-01-10,2025-01-15,Mouse,Accessories,4,1000,0.05,3800.0,Cash,4,True,True,Senior,No,No
1251,Amit Kumar,45,Male,Jaipur,Maharashtra,user250@gmail.com,9846890134,2025-01-10,2025-01-15,Tablet,Accessories,2,500,0.2,800.0,Cash,2,True,True,Adult,No,No
1252,Rohit Gupta,36,Male,Delhi,Gujarat,user251@gmail.com,9882894477,2025-01-10,2025-01-15,Keyboard,Accessories,4,10000,0.15,34000.0,UPI,4,True,True,Adult,Yes,No
1253,Priya Sharma,43,Male,Jaipur,Maharashtra,user252@gmail.com,9870362053,2025-01-10,2025-01-15,Monitor,Electronics,5,1000,0.15,4250.0,UPI,4,True,True,Adult,No,No
1254,Neha Patel,45,Female,Indore,Delhi,user253@gmail.com,9892698414,2025-01-10,2025-01-15,Headphones,Furniture,1,50000,0.05,47500.0,UPI,2,True,True,Adult,Yes,No
1256,Amit Kumar,28,Male,Ahmedabad,Delhi,user255@gmail.com,9829628462,2025-01-10,2025-01-15,Keyboard,Furniture,1,1000,0.15,850.0,UPI,4,True,True,Young,No,No
1257,Vikram Joshi,40,Female,Indore,Rajasthan,user256@gmail.com,9820135622,2025-01-10,2025-01-15,Mobile,Electronics,4,1000,0.2,3200.0,Credit Card,3,True,True,Adult,No,No
1258,Pooja Verma,38,Male,Delhi,Uttar Pradesh,user257@gmail.com,9871532017,2025-01-10,2025-01-15,Keyboard,Furniture,3,5000,0.15,12750.0,UPI,5,True,True,Adult,No,Yes
1259,Neha Patel,35,Female,Pune,Gujarat,user258@gmail.com,9855332729,2025-01-10,2025-01-15,Chair,Accessories,4,1000,0.15,3400.0,UPI,5,True,True,Adult,No,Yes
1260,Amit Kumar,21,Male,Lucknow,Maharashtra,user259@gmail.com,9826674831,2025-01-10,2025-01-15,Headphones,Electronics,4,50000,0.1,180000.0,Cash,1,True,True,Young,Yes,No
1261,Vikram Joshi,25,Female,Delhi,Gujarat,user260@gmail.com,9858376818,2025-01-10,2025-01-15,Monitor,Electronics,4,1000,0.05,3800.0,Cash,2,True,True,Young,No,No
1262,Neha Patel,33,Male,Delhi,Maharashtra,user261@gmail.com,9838644905,2025-01-10,2025-01-15,Printer,Electronics,1,5000,0.1,4500.0,UPI,5,True,True,Adult,No,Yes
1263,Amit Kumar,20,Female,Delhi,Rajasthan,user262@gmail.com,9827740248,2025-01-10,2025-01-15,Printer,Electronics,2,10000,0.15,17000.0,UPI,4,True,True,Young,No,No
1264,Priya Sharma,30,Female,Jaipur,Delhi,user263@gmail.com,9861367949,2025-01-10,2025-01-15,Headphones,Accessories,1,20000,0.0,20000.0,Credit Card,2,True,True,Adult,No,No
1265,Amit Kumar,39,Male,Lucknow,Gujarat,user264@gmail.com,9838595818,2025-01-10,2025-01-15,Headphones,Electronics,1,10000,0.2,8000.0,Credit Card,0,True,True,Adult,No,No
1266,Rahul Singh,44,Male,Indore,Gujarat,user265@gmail.com,9867631581,2025-01-10,2025-01-15,Keyboard,Furniture,2,500,0.0,1000.0,UPI,2,True,True,Adult,No,No
1267,Neha Patel,33,Female,Mumbai,Uttar Pradesh,user266@gmail.com,9850486688,2025-01-10,2025-01-15,Tablet,Accessories,3,20000,0.0,60000.0,Credit Card,5,True,True,Adult,Yes,Yes
1268,Vikram Joshi,40,Male,Surat,Rajasthan,user267@gmail.com,9861792685,2025-01-10,2025-01-15,Mobile,Electronics,2,20000,0.15,34000.0,Cash,5,True,True,Adult,Yes,Yes
1269,Pooja Verma,49,Female,Ahmedabad,Rajasthan,amitgmail.com,9886286724,2025-01-10,2025-01-15,Mouse,Electronics,1,10000,0.0,10000.0,Credit Card,2,True,True,Adult,No,No
1271,Arjun Mehta,33,Female,Delhi,Uttar Pradesh,user270@gmail.com,9882016510,2025-01-10,2025-01-15,Chair,Accessories,3,20000,0.2,48000.0,UPI,3,True,True,Adult,Yes,No
1273,Neha Patel,21,Male,Delhi,Rajasthan,user272@gmail.com,9825567455,2025-01-10,2025-01-15,Printer,Accessories,3,20000,0.15,51000.0,Credit Card,1,True,True,Young,Yes,No
1274,Priya Sharma,20,Male,Mumbai,Delhi,user273@gmail.com,9876627415,2025-01-10,2025-01-15,Keyboard,Accessories,3,20000,0.05,57000.0,Credit Card,3,True,True,Young,Yes,No
1275,Vikram Joshi,43,Male,Mumbai,Gujarat,user274@gmail.com,9867622968,2025-01-10,2025-01-15,Monitor,Accessories,2,2500,0.05,4750.0,UPI,3,True,True,Adult,No,No
1276,Sneha Jain,34,Female,Mumbai,Rajasthan,user275@gmail.com,9886086168,2025-01-10,2025-01-15,Headphones,Electronics,5,20000,0.0,100000.0,UPI,3,True,True,Adult,Yes,No
1277,Neha Patel,43,Male,Mumbai,Maharashtra,user276@gmail.com,9842823140,2025-01-10,2025-01-15,Laptop,Electronics,1,10000,0.0,10000.0,Cash,4,True,True,Adult,No,No
1278,Rohit Gupta,45,Female,Surat,Gujarat,user277@gmail.com,9843321320,2025-01-10,2025-01-15,Mouse,Accessories,2,1000,0.0,2000.0,Cash,3,True,True,Adult,No,No
1279,Priya Sharma,36,Male,Ahmedabad,Delhi,user278@gmail.com,9879226031,2025-01-10,2025-01-15,Laptop,Electronics,1,10000,0.1,9000.0,UPI,4,True,True,Adult,No,No
1280,Pooja Verma,22,Female,Mumbai,Gujarat,user279@gmail.com,9836933626,2025-01-10,2025-01-15,Monitor,Accessories,3,50000,0.1,135000.0,Cash,5,True,True,Young,Yes,Yes
1281,Kiran Shah,35,Male,Surat,Delhi,user280@gmail.com,9810856024,2025-01-10,2025-01-15,Mouse,Electronics,2,5000,0.1,9000.0,UPI,5,True,True,Adult,No,Yes
1283,Priya Sharma,21,Male,Indore,Gujarat,user282@gmail.com,9859995026,2025-01-10,2025-01-15,Printer,Accessories,1,1000,0.1,900.0,UPI,5,True,True,Young,No,Yes
1284,Arjun Mehta,22,Male,Indore,Uttar Pradesh,user283@gmail.com,9827543369,2025-01-10,2025-01-15,Tablet,Electronics,1,10000,0.05,9500.0,Cash,3,True,True,Young,No,No
1285,Pooja Verma,34,Female,Surat,Maharashtra,user284@gmail.com,9837207628,2025-01-10,2025-01-15,Headphones,Furniture,4,20000,0.1,72000.0,Credit Card,1,True,True,Adult,Yes,No
1286,Sneha Jain,34,Female,Indore,Maharashtra,user285@gmail.com,9881930575,2025-01-10,2025-01-15,Keyboard,Furniture,2,500,0.05,950.0,UPI,4,True,True,Adult,No,No
1287,Priya Sharma,22,Male,Jaipur,Uttar Pradesh,user286@gmail.com,9890973889,2025-01-10,2025-01-15,Laptop,Electronics,3,5000,0.1,13500.0,Cash,2,True,True,Young,No,No
1288,Pooja Verma,32,Male,Jaipur,Gujarat,user287@gmail.com,9833336132,2025-01-10,2025-01-15,Laptop,Electronics,1,20000,0.05,19000.0,Cash,5,True,True,Adult,No,Yes
1289,Sneha Jain,23,Male,Delhi,Maharashtra,user288@gmail.com,9818277097,2025-01-10,2025-01-15,Tablet,Electronics,5,1000,0.0,5000.0,UPI,4,True,True,Young,No,No
1290,Kiran Shah,33,Female,Jaipur,Maharashtra,user289@gmail.com,9818653290,2025-01-10,2025-01-15,Tablet,Accessories,3,20000,0.0,60000.0,Cash,2,True,True,Adult,Yes,No
1291,Priya Sharma,21,Female,Mumbai,Delhi,user290@gmail.com,9887025433,2025-01-10,2025-01-15,Mouse,Furniture,1,50000,0.1,45000.0,Credit Card,4,True,True,Young,Yes,No
1292,Arjun Mehta,25,Female,Delhi,Delhi,user291@gmail.com,9846907428,2025-01-10,2025-01-15,Monitor,Electronics,4,500,0.15,1700.0,UPI,1,True,True,Young,No,No
1293,Neha Patel,40,Female,Lucknow,Rajasthan,user292@gmail.com,9883912181,2025-01-10,2025-01-15,Printer,Electronics,5,10000,0.2,40000.0,UPI,3,True,True,Adult,Yes,No
1294,Neha Patel,40,Male,Mumbai,Rajasthan,user293@gmail.com,9858199211,2025-01-10,2025-01-15,Printer,Accessories,4,1000,0.15,3400.0,Cash,3,True,True,Adult,No,No
1295,Arjun Mehta,28,Male,Mumbai,Gujarat,user294@gmail.com,9890143600,2025-01-10,2025-01-15,Tablet,Electronics,5,10000,0.1,45000.0,Cash,1,True,True,Young,Yes,No
1296,Kiran Shah,27,Male,Delhi,Delhi,user295@gmail.com,9898162850,2025-01-10,2025-01-15,Tablet,Electronics,4,10000,0.1,36000.0,Credit Card,10,True,True,Young,Yes,Yes
1297,Pooja Verma,49,Male,Ahmedabad,Delhi,user296@gmail.com,9889526622,2025-01-10,2025-01-15,Keyboard,Furniture,2,10000,0.15,17000.0,Credit Card,3,True,True,Adult,No,No
1298,Kiran Shah,38,Male,Surat,Rajasthan,user297@gmail.com,9882762732,2025-01-10,2025-01-15,Monitor,Electronics,5,500,0.1,2250.0,Cash,1,True,True,Adult,No,No
1299,Kiran Shah,27,Male,Lucknow,Maharashtra,user298@gmail.com,9854524582,2025-01-10,2025-01-15,Desk,Electronics,1,500,0.05,475.0,UPI,3,True,True,Young,No,No
1300,Amit Kumar,20,Male,Mumbai,Maharashtra,user299@gmail.com,9880638102,2025-01-10,2025-01-15,Keyboard,Electronics,2,50000,0.1,90000.0,Cash,4,True,True,Young,Yes,No
1001,Neha Patel,27,Male,Delhi,Uttar Pradesh,user0@gmail.com,9883197857,2025-01-10,2025-01-15,Mobile,Accessories,1,500,0.1,450.0,Cash,0,True,True,Young,No,No
1002,Neha Patel,36,Male,Surat,Uttar Pradesh,user1@gmail.com,9897226012,2025-01-10,2025-01-15,Chair,Electronics,1,500,0.05,475.0,UPI,4,True,True,Adult,No,No
1003,Rahul Singh,42,Female,Pune,Gujarat,user2@gmail.com,9830868105,2025-01-10,2025-01-15,Tablet,Furniture,5,2500,0.0,12500.0,Cash,1,True,True,Adult,No,No
1004,Pooja Verma,47,Female,Jaipur,Maharashtra,user3@gmail.com,9871662963,2025-01-10,2025-01-15,Chair,Electronics,1,5000,0.0,5000.0,Cash,1,True,True,Adult,No,No
1005,Pooja Verma,38,Male,Delhi,Maharashtra,user4@gmail.com,9898753260,2025-01-10,2025-01-15,Tablet,Furniture,5,2500,0.2,10000.0,Cash,1,True,True,Adult,No,No
1007,Rohit Gupta,43,Male,Ahmedabad,Rajasthan,user6@gmail.com,9860929647,2025-01-10,2025-01-15,Monitor,Accessories,1,10000,0.05,9500.0,Credit Card,5,True,True,Adult,No,Yes
